"CONCEPTO";"PRED NET SALES";"SALES TO DATE";"NUMBER OF ORDERS";"AVERAGE ORDER";"UNITS PER ORDER";"RFACTOR";"CAMPDIA";"CAMP";"DAYS";"DATES";"SALES_TODAY";"ORDERS_TODAY";"DAYBEFORE";"Añocamp";"Orders";"GrossSales"
"0 1.BRANCH OFF-SCHED";756000,00;220525,00;910,00;242,34;99,00;3,43;"CAMP08  DAY03 13/01/11";"CAMP08";"DAY03";13/1/2011 0:00:00;50895,00;138,00;"DAY02";201108;2166,00;214916,00
"0 1.BRANCH EST.-CAMP";2425115,00;42742,00;623,00;68,61;40,00;56,74;"CAMP08  DAY03 13/01/11";"CAMP08";"DAY03";13/1/2011 0:00:00;7222,00;112,00;"DAY02";201108;2166,00;214916,00
"0 1.BRANCH OFF-SCHED";756000,00;169630,00;772,00;219,73;90,00;4,46;"CAMP08  DAY02 12/01/11";"CAMP08";"DAY02";12/1/2011 0:00:00;52914,00;173,00;"DAY01";201108;3516,00;380013,00
"0 1.BRANCH EST.-CAMP";2425115,00;35520,00;511,00;69,51;40,00;68,27;"CAMP08  DAY02 12/01/11";"CAMP08";"DAY02";12/1/2011 0:00:00;11007,00;142,00;"DAY01";201108;3516,00;380013,00
"0 1.BRANCH CURR-CAMP";2286000,00;390002,00;5397,00;72,26;40,00;5,86;"CAMP08  DAY02 12/01/11";"CAMP08";"DAY02";12/1/2011 0:00:00;133234,00;1902,00;"DAY01";201108;3516,00;380013,00
"0 1.BRANCH OFF-SCHED";756000,00;116716,00;599,00;194,85;82,00;6,48;"CAMP08  DAY01 11/01/11";"CAMP08";"DAY01";10/1/2011 0:00:00;116716,00;599,00;"DAY01";201108;1203,00;115826,00
"0 1.BRANCH CURR-CAMP";2286000,00;256768,00;3495,00;73,47;41,00;8,90;"CAMP08  DAY01 11/01/11";"CAMP08";"DAY01";10/1/2011 0:00:00;256768,00;3495,00;"DAY01";201108;1203,00;115826,00
"0 1.BRANCH EST.-CAMP";2425115,00;24513,00;369,00;66,43;39,00;98,93;"CAMP08  DAY01 11/01/11";"CAMP08";"DAY01";10/1/2011 0:00:00;24513,00;369,00;"DAY01";201108;1203,00;115826,00
"0 1.BRANCH CURR-CAMP";2350000,00;2125795,00;30726,00;69,19;39,00;1,11;"CAMP07  DAY12 06/01/11";"CAMP07";"DAY12";7/1/2011 0:00:00;62477,00;1008,00;"DAY11";201107;2210,00;230293,00
"0 1.BRANCH EST.-CAMP";2025000,00;221228,00;2859,00;77,38;46,00;9,15;"CAMP07  DAY12 06/01/11";"CAMP07";"DAY12";7/1/2011 0:00:00;21234,00;291,00;"DAY11";201107;2210,00;230293,00
"0 1.BRANCH EST.-CAMP";2025000,00;247757,00;3254,00;76,14;45,00;8,17;"CAMP07  DAY13 07/01/11";"CAMP07";"DAY13";7/1/2011 0:00:00;26529,00;395,00;"DAY12";201107;913,00;119286,00
"0 1.BRANCH OFF-SCHED";1072800,00;870189,00;1624,00;535,83;204,00;1,23;"CAMP07  DAY13 07/01/11";"CAMP07";"DAY13";7/1/2011 0:00:00;9432,00;61,00;"DAY12";201107;913,00;119286,00
"0 1.BRANCH CURR-CAMP";2400000,00;2156965,00;31248,00;69,03;39,00;1,11;"CAMP07  DAY13 07/01/11";"CAMP07";"DAY13";7/1/2011 0:00:00;31170,00;522,00;"DAY12";201107;913,00;119286,00
"0 1.BRANCH OFF-SCHED";1072800,00;860757,00;1563,00;550,71;209,00;1,25;"CAMP07  DAY12 06/01/11";"CAMP07";"DAY12";7/1/2011 0:00:00;15957,00;19,00;"DAY11";201107;2210,00;230293,00
"0 1.BRANCH OFF-SCHED";1072800,00;844800,00;1544,00;547,15;208,00;1,27;"CAMP07  DAY11 04/01/11";"CAMP07";"DAY11";4/1/2011 0:00:00;32259,00;43,00;"DAY10";201107;2482,00;271018,00
"0 1.BRANCH EST.-CAMP";2025000,00;199994,00;2568,00;77,88;46,00;10,13;"CAMP07  DAY11 04/01/11";"CAMP07";"DAY11";4/1/2011 0:00:00;27165,00;334,00;"DAY10";201107;2482,00;271018,00
"0 1.BRANCH CURR-CAMP";2550000,00;2063318,00;29718,00;69,43;39,00;1,24;"CAMP07  DAY11 04/01/11";"CAMP07";"DAY11";4/1/2011 0:00:00;102253,00;1655,00;"DAY10";201107;2482,00;271018,00
"0 1.BRANCH CURR-CAMP";2550000,00;1961065,00;28063,00;69,88;40,00;1,30;"CAMP07  DAY10 03/01/11";"CAMP07";"DAY10";3/1/2011 0:00:00;159490,00;2684,00;"DAY09";201107;2687,00;299518,00
"0 1.BRANCH OFF-SCHED";1072800,00;812541,00;1501,00;541,33;206,00;1,32;"CAMP07  DAY10 03/01/11";"CAMP07";"DAY10";3/1/2011 0:00:00;54775,00;54,00;"DAY09";201107;2687,00;299518,00
"0 1.BRANCH EST.-CAMP";2025000,00;172829,00;2234,00;77,36;46,00;11,72;"CAMP07  DAY10 03/01/11";"CAMP07";"DAY10";3/1/2011 0:00:00;39094,00;429,00;"DAY09";201107;2687,00;299518,00
"0 1.BRANCH CURR-CAMP";2550000,00;1801575,00;25379,00;70,99;40,00;1,42;"CAMP07  DAY09 30/12/10";"CAMP07";"DAY09";30/12/2010 0:00:00;143846,00;2363,00;"DAY08";201107;2564,00;285536,00
"0 1.BRANCH EST.-CAMP";2025000,00;133735,00;1805,00;74,09;44,00;15,14;"CAMP07  DAY09 30/12/10";"CAMP07";"DAY09";30/12/2010 0:00:00;19620,00;284,00;"DAY08";201107;2564,00;285536,00
"0 1.BRANCH OFF-SCHED";1072800,00;757766,00;1447,00;523,68;200,00;1,42;"CAMP07  DAY09 30/12/10";"CAMP07";"DAY09";30/12/2010 0:00:00;48127,00;35,00;"DAY08";201107;2564,00;285536,00
"0 1.BRANCH OFF-SCHED";1072800,00;709639,00;1412,00;502,58;192,00;1,51;"CAMP07  DAY08 29/12/10";"CAMP07";"DAY08";29/12/2010 0:00:00;57265,00;81,00;"DAY07";201107;2168,00;250056,00
"0 1.BRANCH EST.-CAMP";2025000,00;114115,00;1521,00;75,03;44,00;17,75;"CAMP07  DAY08 29/12/10";"CAMP07";"DAY08";29/12/2010 0:00:00;20666,00;260,00;"DAY07";201107;2168,00;250056,00
"0 1.BRANCH CURR-CAMP";2550000,00;1657729,00;23016,00;72,03;41,00;1,54;"CAMP07  DAY08 29/12/10";"CAMP07";"DAY08";29/12/2010 0:00:00;162446,00;2679,00;"DAY07";201107;2168,00;250056,00
"0 1.BRANCH EST.-CAMP";2025000,00;93449,00;1261,00;74,11;43,00;21,67;"CAMP07  DAY07 28/12/10";"CAMP07";"DAY07";28/12/2010 0:00:00;13227,00;151,00;"DAY06";201107;3550,00;450651,00
"0 1.BRANCH OFF-SCHED";1072800,00;652374,00;1331,00;490,14;188,00;1,64;"CAMP07  DAY07 28/12/10";"CAMP07";"DAY07";28/12/2010 0:00:00;62336,00;100,00;"DAY06";201107;3550,00;450651,00
"0 1.BRANCH CURR-CAMP";2550000,00;1495283,00;20337,00;73,53;41,00;1,71;"CAMP07  DAY07 28/12/10";"CAMP07";"DAY07";28/12/2010 0:00:00;157739,00;2472,00;"DAY06";201107;3550,00;450651,00
"0 1.BRANCH CURR-CAMP";2550000,00;1337544,00;17865,00;74,87;42,00;1,91;"CAMP07  DAY06 27/12/10";"CAMP07";"DAY06";27/12/2010 0:00:00;202035,00;3094,00;"DAY05";201107;2242,00;281444,00
"0 1.BRANCH OFF-SCHED";1072800,00;590038,00;1231,00;479,32;184,00;1,82;"CAMP07  DAY06 27/12/10";"CAMP07";"DAY06";27/12/2010 0:00:00;74736,00;123,00;"DAY05";201107;2242,00;281444,00
"0 1.BRANCH EST.-CAMP";2025000,00;80222,00;1110,00;72,27;42,00;25,24;"CAMP07  DAY06 27/12/10";"CAMP07";"DAY06";27/12/2010 0:00:00;13949,00;195,00;"DAY05";201107;2242,00;281444,00
"0 1.BRANCH CURR-CAMP";2550000,00;1135509,00;14771,00;76,87;43,00;2,25;"CAMP07  DAY05 23/12/10";"CAMP07";"DAY05";23/12/2010 0:00:00;148113,00;2367,00;"DAY04";201107;2607,00;320343,00
"0 1.BRANCH EST.-CAMP";2025000,00;66273,00;915,00;72,43;41,00;30,56;"CAMP07  DAY05 23/12/10";"CAMP07";"DAY05";23/12/2010 0:00:00;6331,00;95,00;"DAY04";201107;2607,00;320343,00
"0 1.BRANCH OFF-SCHED";1072800,00;515302,00;1108,00;465,07;177,00;2,08;"CAMP07  DAY05 23/12/10";"CAMP07";"DAY05";23/12/2010 0:00:00;68725,00;131,00;"DAY04";201107;2607,00;320343,00
"0 1.BRANCH CURR-CAMP";2300000,00;987396,00;12404,00;79,60;44,00;2,33;"CAMP07  DAY04 22/12/10";"CAMP07";"DAY04";22/12/2010 0:00:00;226152,00;3144,00;"DAY03";201107;2645,00;332841,00
"0 1.BRANCH EST.-CAMP";2025000,00;59942,00;820,00;73,10;41,00;33,78;"CAMP07  DAY04 22/12/10";"CAMP07";"DAY04";22/12/2010 0:00:00;8919,00;117,00;"DAY03";201107;2645,00;332841,00
"0 1.BRANCH OFF-SCHED";1072800,00;446577,00;977,00;457,09;173,00;2,40;"CAMP07  DAY04 22/12/10";"CAMP07";"DAY04";22/12/2010 0:00:00;99177,00;161,00;"DAY03";201107;2645,00;332841,00
"0 1.BRANCH OFF-SCHED";1072800,00;347400,00;816,00;425,74;161,00;3,09;"CAMP07  DAY03 21/12/10";"CAMP07";"DAY03";21/12/2010 0:00:00;112833,00;219,00;"DAY02";201107;3948,00;533212,00
"0 1.BRANCH EST.-CAMP";2250000,00;51023,00;703,00;72,58;40,00;44,10;"CAMP07  DAY03 21/12/10";"CAMP07";"DAY03";21/12/2010 0:00:00;13348,00;164,00;"DAY02";201107;3948,00;533212,00
"0 1.BRANCH CURR-CAMP";2300000,00;761244,00;9260,00;82,21;45,00;3,02;"CAMP07  DAY03 21/12/10";"CAMP07";"DAY03";21/12/2010 0:00:00;252143,00;3324,00;"DAY02";201107;3948,00;533212,00
"0 1.BRANCH EST.-CAMP";2250000,00;37675,00;539,00;69,90;39,00;59,72;"CAMP07  DAY02 20/12/10";"CAMP07";"DAY02";20/12/2010 0:00:00;18963,00;272,00;"DAY01";201107;3158,00;385148,00
"0 1.BRANCH OFF-SCHED";1072800,00;234567,00;597,00;392,91;151,00;4,57;"CAMP07  DAY02 20/12/10";"CAMP07";"DAY02";20/12/2010 0:00:00;151562,00;267,00;"DAY01";201107;3158,00;385148,00
"0 1.BRANCH CURR-CAMP";1800000,00;509101,00;5936,00;85,77;46,00;3,54;"CAMP07  DAY02 20/12/10";"CAMP07";"DAY02";20/12/2010 0:00:00;355627,00;4229,00;"DAY01";201107;3158,00;385148,00
"0 1.BRANCH CURR-CAMP";1800000,00;153474,00;1707,00;89,91;48,00;11,73;"CAMP07  DAY01 17/12/10";"CAMP07";"DAY01";17/12/2010 0:00:00;153474,00;1707,00;"DAY01";201107;1441,00;169993,00
"0 1.BRANCH OFF-SCHED";1072800,00;83005,00;330,00;251,53;104,00;12,92;"CAMP07  DAY01 17/12/10";"CAMP07";"DAY01";17/12/2010 0:00:00;83005,00;330,00;"DAY01";201107;1441,00;169993,00
"0 1.BRANCH EST.-CAMP";2250000,00;18712,00;267,00;70,08;38,00;120,24;"CAMP07  DAY01 17/12/10";"CAMP07";"DAY01";17/12/2010 0:00:00;18712,00;267,00;"DAY01";201107;1441,00;169993,00
"0 1.BRANCH OFF-SCHED";1000000,00;969711,00;1733,00;559,56;224,00;1,03;"CAMP06  DAY13 16/12/10";"CAMP06";"DAY13";16/12/2010 0:00:00;27706,00;150,00;"DAY12";201106;940,00;137210,00
"0 1.BRANCH CURR-CAMP";3050000,00;2979807,00;31587,00;94,34;49,00;1,02;"CAMP06  DAY13 16/12/10";"CAMP06";"DAY13";16/12/2010 0:00:00;121255,00;760,00;"DAY12";201106;940,00;137210,00
"0 1.BRANCH EST.-CAMP";2850000,00;472381,00;5755,00;82,08;45,00;6,03;"CAMP06  DAY13 16/12/10";"CAMP06";"DAY13";16/12/2010 0:00:00;145282,00;1642,00;"DAY12";201106;940,00;137210,00
"0 1.BRANCH OFF-SCHED";1000000,00;942005,00;1583,00;595,08;237,00;1,06;"CAMP06  DAY12 15/12/10";"CAMP06";"DAY12";15/12/2010 0:00:00;33918,00;41,00;"DAY11";201106;2963,00;384814,00
"0 1.BRANCH CURR-CAMP";3050000,00;2858552,00;30827,00;92,73;48,00;1,07;"CAMP06  DAY12 15/12/10";"CAMP06";"DAY12";15/12/2010 0:00:00;145455,00;1382,00;"DAY11";201106;2963,00;384814,00
"0 1.BRANCH EST.-CAMP";2850000,00;327099,00;4113,00;79,53;44,00;8,71;"CAMP06  DAY12 15/12/10";"CAMP06";"DAY12";15/12/2010 0:00:00;77334,00;913,00;"DAY11";201106;2963,00;384814,00
"0 1.BRANCH EST.-CAMP";2850000,00;249765,00;3200,00;78,05;44,00;11,41;"CAMP06  DAY11 14/12/10";"CAMP06";"DAY11";14/12/2010 0:00:00;51837,00;609,00;"DAY10";201106;2708,00;353194,00
"0 1.BRANCH OFF-SCHED";1326103,00;908087,00;1542,00;588,90;235,00;1,46;"CAMP06  DAY11 14/12/10";"CAMP06";"DAY11";14/12/2010 0:00:00;60439,00;42,00;"DAY10";201106;2708,00;353194,00
"0 1.BRANCH CURR-CAMP";3050000,00;2713097,00;29445,00;92,14;48,00;1,12;"CAMP06  DAY11 14/12/10";"CAMP06";"DAY11";14/12/2010 0:00:00;213729,00;2261,00;"DAY10";201106;2708,00;353194,00
"0 1.BRANCH EST.-CAMP";2850000,00;197928,00;2591,00;76,39;43,00;14,40;"CAMP06  DAY10 13/12/10";"CAMP06";"DAY10";13/12/2010 0:00:00;49013,00;598,00;"DAY09";201106;2941,00;383257,00
"0 1.BRANCH OFF-SCHED";1326103,00;847648,00;1500,00;565,10;227,00;1,56;"CAMP06  DAY10 13/12/10";"CAMP06";"DAY10";13/12/2010 0:00:00;80447,00;52,00;"DAY09";201106;2941,00;383257,00
"0 1.BRANCH CURR-CAMP";3050000,00;2499368,00;27184,00;91,94;48,00;1,22;"CAMP06  DAY10 13/12/10";"CAMP06";"DAY10";13/12/2010 0:00:00;289954,00;3179,00;"DAY09";201106;2941,00;383257,00
"0 1.BRANCH CURR-CAMP";3050000,00;2209414,00;24005,00;92,04;48,00;1,38;"CAMP06  DAY09 10/12/10";"CAMP06";"DAY09";10/12/2010 0:00:00;201164,00;2274,00;"DAY08";201106;2710,00;340004,00
"0 1.BRANCH OFF-SCHED";1326103,00;767201,00;1448,00;529,84;214,00;1,73;"CAMP06  DAY09 10/12/10";"CAMP06";"DAY09";10/12/2010 0:00:00;63234,00;64,00;"DAY08";201106;2710,00;340004,00
"0 1.BRANCH EST.-CAMP";2850000,00;148915,00;1993,00;74,72;42,00;19,14;"CAMP06  DAY09 10/12/10";"CAMP06";"DAY09";10/12/2010 0:00:00;17612,00;278,00;"DAY08";201106;2710,00;340004,00
"0 1.BRANCH CURR-CAMP";3050000,00;2008250,00;21731,00;92,41;48,00;1,52;"CAMP06  DAY08 09/12/10";"CAMP06";"DAY08";9/12/2010 0:00:00;274152,00;2872,00;"DAY07";201106;2350,00;311712,00
"0 1.BRANCH OFF-SCHED";1326103,00;703967,00;1384,00;508,65;206,00;1,88;"CAMP06  DAY08 09/12/10";"CAMP06";"DAY08";9/12/2010 0:00:00;81093,00;90,00;"DAY07";201106;2350,00;311712,00
"0 1.BRANCH EST.-CAMP";2850000,00;131303,00;1715,00;76,56;44,00;21,71;"CAMP06  DAY08 09/12/10";"CAMP06";"DAY08";9/12/2010 0:00:00;28147,00;335,00;"DAY07";201106;2350,00;311712,00
"0 1.BRANCH CURR-CAMP";2911295,00;1462778,00;15819,00;92,47;48,00;1,99;"CAMP06  DAY06 06/12/10";"CAMP06";"DAY06";7/12/2010 0:00:00;235728,00;2584,00;"DAY05";201106;2319,00;293708,00
"0 1.BRANCH OFF-SCHED";1326103,00;622874,00;1294,00;481,36;196,00;2,13;"CAMP06  DAY07 08/12/10";"CAMP06";"DAY07";7/12/2010 0:00:00;88951,00;121,00;"DAY06";201106;3491,00;502938,00
"0 1.BRANCH EST.-CAMP";2850000,00;103156,00;1380,00;74,75;43,00;27,63;"CAMP06  DAY07 08/12/10";"CAMP06";"DAY07";7/12/2010 0:00:00;21369,00;258,00;"DAY06";201106;3491,00;502938,00
"0 1.BRANCH OFF-SCHED";1326103,00;533923,00;1173,00;455,18;187,00;2,48;"CAMP06  DAY06 06/12/10";"CAMP06";"DAY06";7/12/2010 0:00:00;68484,00;66,00;"DAY05";201106;2319,00;293708,00
"0 1.BRANCH CURR-CAMP";2911295,00;1734098,00;18859,00;91,95;48,00;1,68;"CAMP06  DAY07 08/12/10";"CAMP06";"DAY07";7/12/2010 0:00:00;271320,00;3040,00;"DAY06";201106;3491,00;502938,00
"0 1.BRANCH EST.-CAMP";2850000,00;81787,00;1122,00;72,89;42,00;34,85;"CAMP06  DAY06 06/12/10";"CAMP06";"DAY06";7/12/2010 0:00:00;7782,00;116,00;"DAY05";201106;2319,00;293708,00
"0 1.BRANCH EST.-CAMP";2850000,00;74005,00;1006,00;73,56;42,00;38,51;"CAMP06  DAY05 02/12/10";"CAMP06";"DAY05";2/12/2010 0:00:00;9785,00;113,00;"DAY04";201106;2374,00;295647,00
"0 1.BRANCH CURR-CAMP";2911295,00;1227050,00;13235,00;92,71;48,00;2,37;"CAMP06  DAY05 02/12/10";"CAMP06";"DAY05";2/12/2010 0:00:00;249485,00;2868,00;"DAY04";201106;2374,00;295647,00
"0 1.BRANCH OFF-SCHED";1326103,00;465439,00;1107,00;420,45;174,00;2,85;"CAMP06  DAY05 02/12/10";"CAMP06";"DAY05";2/12/2010 0:00:00;88669,00;145,00;"DAY04";201106;2374,00;295647,00
